SLOVKIA,SR.,Report Mail ID,COMPANY NAME,NUMBER 1,NUMBER 2,WEBSITE LINK,Company details ,EMAIL 1,EMAIL 2,EMAIL 3 purchase manger ,LINKEDIN,LINKEDIN (Company),INSTAGRAM,FACEBOOK,ADDRESS,REMARKS
,16,mail@atemshop.com.ua,Atem ,380 507000105,,https://www.karmen.kiev.ua/,,,,,,,https://www.instagram.com/karmen_kyiv/,https://www.facebook.com/KarmenKyiv,,
,17,info@ukrinstal.com.ua/hr@ukrinstal.com.ua/shop@ukrinstal.com.ua,UKRINSTAL ,380 504255107,380 503808066,https://atemshop.com.ua/,,,,,,,https://www.instagram.com/atem.com.ua/,https://www.facebook.com/Atem.com.ua/,,
,,,,,,,,,,,,,https://www.instagram.com/ukrinstal/,https://www.facebook.com/ukrinstal/,,
Cyprus,SR.,Report Mail ID,COMPANY NAME,NUMBER 1,NUMBER 2,WEBSITE LINK,Company details ,EMAIL 1,EMAIL 2,EMAIL 3 purchase manger ,LINKEDIN,LINKEDIN (Company),INSTAGRAM,FACEBOOK,ADDRESS,REMARKS
,1,info@markoubros.com.cy,Markou Bros Ltd ,+357 22466111,+357 22610640,http://www.markoubros.com.cy/,,,,,,,https://www.instagram.com/markoubros_cyprus/,https://www.facebook.com/MarkouBrosOnlineShowroom/timeline,"4 Protagorou Street,1045 Palouriotissa, Nicosia, Cyprus, Nicosia, Protagorou, Nicosia 1045, Cyprus","Sanitary,Tiles"
,2,info@dmoustaka.com,D.Moustaka & Sons Ltd ,+357 70001223,,https://www.dmoustaka.com/,,,,,,,,https://www.facebook.com/RoofTilesCenterCyprus,"Sintika Khanum, Larnaca 6051, Cyprus",Tiles
,3,dpasko@atem.com.ua,Atem Ceramics Ltd ,+380 445177254,,https://atem.com.ua/,,office@atem.com.ua,personal@atem.com.ua,,,,https://www.instagram.com/atem.com.ua/,https://www.facebook.com/Atem.com.ua,"01013, Kyiv, Ukraine,4-B, Promyshlennaya st.","Sanitary,Tiles"
,4,info@evpalia.com,Evpalia Trading Co Ltd ,+357 25080110,,http://www.evpalia.com/,,johnsmith@example.com,,,https://www.linkedin.com/company/evpalia-group?originalSubdomain=cy,,https://www.instagram.com/evpaliagroup/,https://www.facebook.com/Evpalia,"Iapetou 28, Agios Athanasios 4101, Cyprus","Sanitary,Tiles"
,5,info@fwb.com.cy,FWB LTD ,+357 22777751,,http://www.fwb.com.cy/,,,,,,,,https://www.facebook.com/p/FWB-LTD-floors-walls-bathrooms-100066515503939/,"Theofilou Georgiadi 8, Lakatamia 2325, Cyprus","Sanitary,Tiles"
,6,info@loizoudi.com.cy,Loizoudi,+357 22772939,,http://www.loizoudi.com.cy/,,limassol@loizoudi.com.cy,,,,,https://www.instagram.com/SYLLOGES,https://www.facebook.com/Sylloges/,"93 Makariou III Avenue, Nicosia 1070, Cyprus",TIles
,7,george@bipolarmedia.co,La Maison My Mall,+357 25100702,,http://lamaison.com.cy/stores/,,,,,,,https://www.instagram.com/savvidescy/,https://www.facebook.com/SavvidesCyprus,"Spyrou Kyprianou Ave 24, Limassol 3070, Cyprus","Sanitary,Tiles"
,8,info@agathocleous.com.cy,Agathocleous Group ,+357 22355988,,http://www.agathocleous.com.cy/,,,,,,,https://www.instagram.com/agathocleousgroup/,https://www.facebook.com/agathocleousgroup,"Kyriakou Matsi, Egkomi 2408, Cyprus","Sanitary,Tiles"
,9,eurobath@scytanet.com.cy,Eurobaths,+357 22349563,,http://www.eurobaths.com.cy/,,info@eurobaths.com.cy,,,,,,https://www.facebook.com/eurobathltd/,"599F+MC6, Nicosia 1055, Cyprus","Sanitary,Tiles"
,10,c.koushiappas@cytanet.com.cy,C.Koushiappas ltd ,+357 22430033,+357 97768363,https://www.ckoushiappas.com/,,,,,https://www.linkedin.com/company/c-koushiappas-ltd/,,https://www.instagram.com/ckoushiappasltd/,https://www.facebook.com/profile.php?id=100055188586336#,"B17 122, Pallouriotissa 1048, Cyprus","Sanitary,Tiles"
,11,info@ilbagno.com.cy,il bagno ltd,+357 22029888,,http://www.ilbagno.com.cy/,,,,,https://www.linkedin.com/company/il-bagno-ltd/,,https://www.instagram.com/ilbagnocy/,https://www.facebook.com/ilbagnonicosia/,"41, Andrea Avraamidi shop 5, Strovolos 2024, Cyprus","Sanitary,Tiles"
,12,info@dcdemetriades.com.cy,D.C. Demetriades Ltd,+357 22355004,,http://www.dcdemetriades.com.cy/,,,,,https://www.linkedin.com/company/dcdemetriades-ltd/,,https://www.instagram.com/d.c.demetriades_ltd,https://www.facebook.com/DCDemetriades,"Vasilissis Freiderikis 10, Nicosia 2409, Cyprus","Sanitary,Tiles"
,13,info@sofocleskyprianou.com,SOFOCLES KYPRIANOU LTD ,+357 22442444,,https://www.sofocleskyprianou.com.cy/,,,,,https://www.linkedin.com/company/sofocleskyprianou-group/,,https://www.instagram.com/sofocles_kyprianou_ltd,https://www.facebook.com/sofocleskyprianoultd/,"Athalassas Ave 106, Strovolos 2024, Cyprus","Sanitary,Tiles"
,14,info@maourisoikoset.com,Maouris Oikoset,+357 22444555,,http://www.maourisoikoset.com/,,,,,,,https://www.instagram.com/maouris_oikoset/?hl=en,https://www.facebook.com/maourisoikoset/?locale=el_GR,"Ayias Paraskevis 5, Nicosia 2412, Cyprus","Sanitary,Tiles"
,15,info@epiphaniou.com,EPIPHANIOU BATH & FLOORS NICOSIA,+357 22441254,,http://www.epiphanioubathandfloors.com/,,,,,,,https://www.instagram.com/epiphanioubf/,https://www.facebook.com/EPIPHANIOU.BATH.FLOORS,"47 STROVOLOS AVENUE, Strovolos 2018, Cyprus","Sanitary,Tiles"
,16,info@leptosbathroomdesigns.com,Leptos Bathroom Designs,+357 22590001,,http://www.leptosbathroomdesigns.com/,,,,,,,https://www.instagram.com/leptos_bathroom_designs/,https://www.facebook.com/LeptosBathroom/,"10 Ionos street, Engomi, Nicosia 2406, Cyprus","Sanitary,Tiles"
,17,eylem@ermatas.com,Ermataş Ltd. Nicosia Central Branch.,+90 5338200101,,http://www.ermatas.com/,info@ermatas.com,,,,,,https://www.instagram.com/ermatas_ltd?fbclid=IwY2xjawLMehZleHRuA2FlbQIxMABicmlkETFpN3dORGNiTDY0c3VpR01lAR4yfYAvyXqy34xg4IS09kx0_2LOiIL31_k-GuQNRy4fyHrlxcfO5e_F_31TKQ_aem_8yRGa2wT1xNJgxCryYCVtA,https://www.facebook.com/ermatasltd,"Şehit Mustafa Ahmet Ruso Caddesi, Lefkoşa 9910","Sanitary,Tiles"
,18,info@leroymerlin.com.cy,LEROY MERLIN Nicosia Store - SCB DIY Company Limited,+357 22473400,,https://www.leroymerlin.com.cy/,careers@leroymerlin.com.cy,,,,https://www.linkedin.com/company/leroy-merlin/,,https://www.instagram.com/leroymerlincyprus/,https://www.facebook.com/leroymerlincyprus,"Kalamon 16, Strovolos 2032, Cyprus","Sanitary,Tiles"
,,,,,,,,,,,,,,,,
Ireland,SR.,Report Mail ID,COMPANY NAME,NUMBER 1,NUMBER 2,WEBSITE LINK,Company details ,EMAIL 1,EMAIL 2,EMAIL 3 purchase manger ,LINKEDIN,LINKEDIN (Company),INSTAGRAM,FACEBOOK,ADDRESS,REMARKS
,1,sales@royalestones.co.uk,Royale Stones Ltd + ireland,+353 7929042774,,https://royalestones.co.uk/,,,,,https://www.linkedin.com/company/royale-stones-ltd/?originalSubdomain=uk,,https://www.instagram.com/royalestones/,https://www.facebook.com/RoyaleStones/,"19 Harvester Way PE1 5UT Peterborough, United Kingdom",Tiles
,2,info@thetilesourcebelfast.com,The Tile Source Ltd. + ireland,+353 2890604440,,https://thetilesourcebelfast.com/,,,,,,,,https://www.facebook.com/TileSource/,"Belfast, United Kingdom",Tiles
,3,info@bathhouse.ie,Bath House Design Ltd + ireland,+353 12140907,,http://www.bathhouse.ie/,,,,,,,https://www.instagram.com/bathhousedesign/,https://www.facebook.com/bathhousedesign/,"1 Clifton Ave, Dún Laoghaire, Dublin, A94 HK85, Ireland",Tiles
,4,info@project.ie,Project Tile Showroom + ireland,+353 18218478,,https://www.project.ie/,,,,,https://www.linkedin.com/company/project-tile-design-ltd/?originalSubdomain=ie,,https://www.instagram.com/projecttile/,https://www.facebook.com/projecttiledesign,"Navan Rd, Parslickstown, Dublin, D15 YHR6, Ireland",Tiles
,5,sales@techtiles.ie,Tech Tiles Dublin + ireland,+353 14123893,+353 851156991,http://techtiles.ie/,,,,,https://www.linkedin.com/company/tech-tiles/?originalSubdomain=ie,,https://www.instagram.com/techtilesireland/,https://www.facebook.com/people/Tech-Tiles/100039975048046/,"Unit B4, Kingswood Business Park, Baldonnell Lower, Baldonnell, Co. Dublin, Ireland",Tiles
,6,info@coolocktileoutlet.com,Coolock Tile Outlet + ireland,+353 18473868,,http://www.coolocktileoutlet.com/,,,,,,,,https://www.facebook.com/profile.php?id=100063575143769&fref=ts#,"Computer Stationery House, 101 Newtown Ave, Malahide Road Industrial Park, Dublin 17, Ireland",Tiles
,7,sales@xotile.ie,XO Tile + ireland,+353 16978123,,http://www.xotile.ie/,,,,,https://www.linkedin.com/in/xo-tile-8b809198/,,https://www.instagram.com/xo_tile/,https://www.facebook.com/xotile/,"Grantham House, Grantham St, Saint Kevin's, Dublin, D08 W8HD, Ireland",Tiles
,8,sandyford@houseoftiles.ie,House of Tiles + ireland,+353 14264881,,http://www.houseoftiles.ie/,,,,,https://www.linkedin.com/company/house-of-tiles/?originalSubdomain=ie,,https://www.instagram.com/houseoftilesdublin/,https://www.facebook.com/HouseOfTilesDublin,"1, Long Mile Retail Centre, 109/113 Long Mile Rd, Walkinstown, Dublin 12, D12 VXC2, Ireland",Tiles
,9,specitile@tiles.ie,Tiles and Terrazzo Ltd + ireland,+353 18239430,,http://www.tilesandterrazzo.ie/,,,,,https://www.linkedin.com/company/tiles-and-terrazzo/,,https://www.instagram.com/tilesandterrazzoofficial/,https://www.facebook.com/TilesAndTerrazzoOfficial#,,Tiles
,10,sales@tilesandterrazzo.ie,Richardsons Ceramics + ireland,+353 19104046,,http://www.richardsonsceramics.ie/,,,,,https://www.linkedin.com/company/richardsons-ceramics/?originalSubdomain=ie,,https://www.instagram.com/richardsons_tiles/,https://www.facebook.com/richardsonsceramics/,,Tiles
,11,info@richardsonsceramics.ie,TileStyle + ireland,+353 18555200,,https://tilestyle.ie/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,,first@tilestyle.ie,,,https://www.linkedin.com/company/tilestyle-limited/,,https://www.instagram.com/tilestyle,https://www.facebook.com/TileStyle/,,Tiles
,12,info@tilestyle.ie,Omega Tiles & Floors + ireland,+353 15582907,,http://www.omegatiles.ie/,,example@mysite.com,,,https://www.linkedin.com/company/omega-tiles-floors/,,https://www.instagram.com/omega.tiles.and.floors/,https://www.facebook.com/OmegaTilesDublin/,,Tiles
,13,info@omegatiles.ie,Dublin Tile & Bathroom Centre + ireland,+353 14528551,+353 892786468,https://www.dtbc.ie/,,service@dtbc.ie,,,https://www.linkedin.com/company/dublin-tile-bathroom-centre/?originalSubdomain=ie,,https://www.instagram.com/dublintilebathroom/?hl=en,https://www.facebook.com/www.citytilesandbathrooms.ie/,,Tiles
,14,info@dtbc.ie,Rocca Bathrooms and tiles + ireland,+353 16205607,,https://roccabathroomsandtiles.com/,,,,,,,,https://www.facebook.com/roccastone.marble,,Tiles
,16,customerservice@worldoftiles.ie,BathStore and more + ireland,+353 18074074,,https://bathstoreandmore.ie/,,,,,,,https://www.instagram.com/bathstoreandmore_ie/?hl=en,https://www.facebook.com/bathstoreandmore.ie/,,Tiles
,17,info@bathstoreandmore.ie,Doramics Ltd + ireland,+353 18429744,,http://www.doramics.ie/,,,,,https://www.linkedin.com/company/doramics/?originalSubdomain=ie,,https://www.instagram.com/doramics.ie/?hl=en,https://www.facebook.com/Doramics.ie/,,Tiles
,18,karen.walsh@citytilesandbathrooms.ie,City Tiles & Bathrooms Dublin + ireland,+353 14595250,+353 214840012,http://www.citytilesandbathrooms.ie/,,,,,https://www.linkedin.com/company/city-tiles-&-bathrooms-ltd/?originalSubdomain=ie,,https://www.instagram.com/citytilesbathrooms/,https://www.facebook.com/citytilesandbathrooms.ie/,,Tiles
,,,,,,,,,,,,,,,,
ALBANIA,SR.,Report Mail ID,COMPANY NAME,NUMBER 1,NUMBER 2,WEBSITE LINK,Company details ,EMAIL 1,EMAIL 2,EMAIL 3 purchase manger ,LINKEDIN,LINKEDIN (Company),INSTAGRAM,FACEBOOK,ADDRESS,REMARKS
,1,info@billa.al,Billa Unaza e Re,+355 686088662,,http://www.billa.al/,,,,,https://www.addtoany.com/add_to/linkedin?linkurl=https%3A%2F%2Fbilla.al%2F&linkname=Home%20-%20Billa&linknote=%20info%40billa.al,,https://www.instagram.com/billa_albania/,https://www.facebook.com/Billa.shpk,"Rruga Teodor Keko 11, Tiranë 1027, Albania",Tiles and Sanitary ware store
,2,ericalbceram@gmail.com,Erica Albania Ceramiche,+355 69208474,,,,,,,,,https://www.instagram.com/explore/locations/1022241864/erica-albania-ceramiche/,https://www.facebook.com/erikaalbaniaceramiche/,"Superstrada Tirane-Durres, km.6 Tirane, Yrshek 1051, Albania",Tiles and Sanitary ware store
,3,info@itc.com.al,Itc,+355 692055523,,https://itc.com.al/,,,,,,,https://www.instagram.com/itc.al/,https://www.facebook.com/itc.com.al,"Rruga Tuzit 17, Shkodër 4001, Albania",Tiles and Sanitary ware store
,4,casagresal@gmail.com,"Casa Gres Albania - Spanish Tiles, Parquet",+355 672011065,,,,,,,,,https://www.instagram.com/casagres.al/,https://www.facebook.com/casagresal/,"Blue Boulevard, Kamëz 1001, Albania",Tiles and Sanitary ware store
,5,info@devidon.al,DeviDon - Tiles & Plumbing,+355 692273383,,http://www.devidon.com/,,,,,,,,https://www.facebook.com/DeviDonElbasan,"Elbasan - Metalurgji Highway km2, Dyli Haxhire Street, Elbasan, Albania",Tiles and Sanitary ware store
,6,info@inalbania.al,New Idea,+355 682058822,,https://inalbania.al/pllaka-hidrosanitare-kavaje-new-idea-ceramica,,,,,,,https://www.instagram.com/_.newidea._/,https://www.facebook.com/p/New-Idea-100057349124635/,"3J9R+FPH, Albania",Tiles and Sanitary ware store
,7,info@lobbyhome.al,Lobby Home,+355 697050046,,http://www.lobbyhome.al/,,,,,https://www.linkedin.com/company/lobby-home-shpk/,,https://www.instagram.com/lobbyhome.al/,https://www.facebook.com/lobbyhome.al/,"Ngjitur me BKT, Në krah të TEG, Tiranë 1001, Albania",Tiles and Sanitary ware store
,8,siaralbania@gmail.com,Hyka Ceramica,+355 682010339,,,,,,,,,https://www.instagram.com/hykaceramica/,https://www.facebook.com/hykaceramica/,"Rruga Myslym Keta, Tiranë, Albania",Tiles and Sanitary ware store
,10,intesa.ceramica@yahoo.com,"Hidrosanitare""Intesa Ceramica""",+355 674484239,,intesaceramica.al,,,,,,,https://www.instagram.com/intesaceramica/,https://www.facebook.com/intesaceramica/,"Rruga Siri Kodra 196, Tiranë, Albania",Sanitary ware 
,11,info@brunes.al,Brunes Sarandë,+355 697006600,,http://brunes.al/,,,,,https://www.linkedin.com/in/brunes-albania-993a392a6/,,https://www.instagram.com/brunes.al/,https://www.facebook.com/brunesalbania/,"Lagja Nr. 1, pranë Nënstacionit Elektrik, Rruga Onhezmi, Saranda, Albania",Tiles and sanitary ware store
,12,billalushnje@billa.al,Billa Lushnjë,+355 676042426,,http://www.billa.al/,,,,,https://www.addtoany.com/add_to/linkedin?linkurl=https%3A%2F%2Fbilla.al%2F&linkname=Home%20-%20Billa&linknote=,,https://www.instagram.com/billa_albania/,https://www.facebook.com/Billa.shpk,"Rrethrrotullimi Saver - Plug Km 1, Lushnjë 9003, Albania",Tiles and sanitary ware store
,13,ergicompany@gmail.com,Ergi Company,+355 694006930,,ergicompany.al,,,,,,,https://www.instagram.com/ergi.company/,http://www.facebook.com/ergicompany,"Rruga Nacionale Korce - Bilisht km.1 Korce,Albania, 7001, Albania",Tiles and sanitary ware store
,14,info@arna.al,ARNA Tiles,+355 685792282,,https://arna.al/,,,,,,,https://www.instagram.com/arna_tiles/?hl=en,https://www.facebook.com/p/ARNA-61550626107912/,"Fier National Road, Berat 1001, Albania",Tiles and sanitary ware store
,15,info@arjon.al,Selection By Arjon,+355 672030653,,http://arjon.al/,,,,,,,https://www.instagram.com/selectionbyarjon/,https://www.facebook.com/arjon.shpk.1,"National Arena, Tirana, Albania",Tiles and sanitary ware store
,16,billafier@billa.al,Billa Fier,+355 676044331,,http://www.billa.al/,,,,,https://www.addtoany.com/add_to/linkedin?linkurl=https%3A%2F%2Fbilla.al%2F&linkname=Home%20-%20Billa&linknote=,,https://www.instagram.com/billa_albania/,https://www.facebook.com/Billa.shpk,"1 May, Rruga Naftaret Fier 9301 AL, Fier, Albania",Tiles and sanitary ware store
,17,billakavaje@billa.al,Billa Kavaja,+355 689037851,,http://www.billa.al/,,,,,https://www.addtoany.com/add_to/linkedin?linkurl=https%3A%2F%2Fbilla.al%2F&linkname=Home%20-%20Billa&linknote=,,https://www.instagram.com/billa_albania/,https://www.facebook.com/Billa.shpk,"Durrës – Rrogozhinë Highway, Metallica Street, Synej, Kavajë Kavaja, 2505, Albania",Tiles and sanitary ware store
,18,timexcontact@yahoo.com,Hidrosanitare Timex,+355 692041310,,timex.local.al,,,,,https://al.linkedin.com/in/timex-hidrosanitare-a62bb2a4,,https://www.instagram.com/timex_hidrosanitare/,https://www.facebook.com/hidrosanitaretimex,"Rruga Llazi Miho, Tiranë 1000, Albania",Sanitary ware store
